Price,Close,High,Low,Open,Volume,Return,Volatility,Volume_Change,MA_5,MA_10,MA_20,MA_30,OBV
2015-02-13,122.95663452148438,124.3776127320873,122.82289209464696,123.90116011937148,1926800.0,-0.004466571566112076,0.014927683057531312,12.533582525405906,123.26950073242188,123.24496917724609,118.47300338745117,117.15623346964519,18296600.0
2015-02-17,123.31609344482422,123.382964680205,121.75301817524849,122.87308267051256,1541500.0,0.0029234609806845224,0.01492779768382745,-19.996886028648543,123.32691650390625,123.79249954223633,119.00020713806153,117.45685348510742,19838100.0
2015-02-18,123.0653076171875,123.27427540769963,122.48020035462984,123.0068032681226,1541000.0,-0.0020336828765089576,0.01491818040376374,-0.03243593902043651,123.22077178955078,123.68942642211914,119.52859115600586,117.79242986043295,18297100.0
2015-02-19,122.5972137451172,123.29934241401422,122.42168795508336,122.78946052851929,1273700.0,-0.003803621679688729,0.014971794014689578,-17.345879299156397,123.08870849609374,123.36439819335938,120.04325675964355,118.06262766520182,17023400.0
2015-02-20,123.32437896728516,123.53334667871802,121.95355129046074,122.59717541289946,1595600.0,0.005931335631164991,0.014760800050017987,25.272827196357063,123.05192565917969,123.26468048095703,120.50832061767578,118.29061228434244,18619000.0
2015-02-23,124.03491973876952,124.09343684151445,122.89813446184068,123.70893049965515,1587300.0,0.005761559696747742,0.014762175826709722,-0.5201804963650081,123.26758270263672,123.2685417175293,120.9774341583252,118.5089215596517,20206300.0
2015-02-24,123.88441467285156,124.8790901934548,123.70887619605335,124.86238196090336,1844200.0,-0.0012134088225713713,0.014799438042751136,16.184716184716173,123.3812469482422,123.35408172607421,121.40431747436523,118.78247858683268,18362100.0
2015-02-25,123.27427673339844,124.21046111794024,123.03187970572556,123.45816941137726,1602700.0,-0.0049250580960030765,0.014398431136427794,-13.095108990348114,123.42304077148438,123.32190628051758,121.87817649841308,119.05722122192383,16759400.0
2015-02-26,122.58049774169922,123.38293964909047,122.204358279077,122.93157484482012,1892600.0,-0.005627929930585918,0.01421977117482108,18.088226118425155,123.41969757080078,123.25420303344727,122.37263488769531,119.3473114013672,14866800.0
2015-02-27,122.83961486816406,123.34112984450816,121.89507650219832,123.34112984450816,3036200.0,0.0021138527844033472,0.01420956630730331,60.42481242734863,123.32274475097657,123.18733520507813,122.83888702392578,119.69392903645833,17903000.0
2015-03-02,123.6587371826172,124.11846870691464,123.14050133034212,123.14050133034212,2108600.0,0.0066682260061809995,0.013912991065751442,-30.551347078585078,123.2475082397461,123.2575454711914,123.25125732421876,120.06785074869792,20011600.0
2015-03-03,123.18228912353516,123.82591328082182,122.58882793338498,123.6587416534997,1514300.0,-0.0038529267719953353,0.013367726892290372,-28.18457744475007,123.10708312988281,123.2441650390625,123.51833229064941,120.41485977172852,18497300.0
2015-03-04,123.01514434814452,123.69219787693284,121.8532840662334,123.575176436826,2208600.0,-0.0013568896679864162,0.00599019662795859,45.849567456910776,123.05525665283203,123.2391487121582,123.46428756713867,120.7654436747233,16288700.0
2015-03-05,126.35863494873048,126.84344172605098,124.54479615935152,126.0242916044175,4471100.0,0.027179503940779615,0.008025427164652044,102.44046001992211,123.81088409423828,123.61529083251953,123.48984451293946,121.23393478393555,20759800.0
2015-03-06,124.99614715576172,125.50602898991906,123.85100793576068,124.78717940003132,3014900.0,-0.010782704272815136,0.007921555992074733,-32.56916642436985,124.24219055175782,123.78246765136718,123.52357406616211,121.59970296223959,17744900.0
2015-03-09,125.94900512695312,126.20813578678788,125.0044798026404,125.20508063041424,1727900.0,0.007623098734427458,0.008052946073272801,-42.68798301767887,124.700244140625,123.97387619018555,123.62120895385742,121.97624816894532,19472800.0
2015-03-10,123.8426284790039,125.50600331148964,123.8342616076836,125.17166007247924,2128100.0,-0.016724043558947077,0.00877046112168482,23.16106256149082,124.83231201171876,123.96969757080078,123.6618896484375,122.25944417317709,17344700.0
2015-03-11,123.2073745727539,124.53641909432092,123.15722435578508,123.9847411989066,1734300.0,-0.005129525382753797,0.008792805587454489,-18.504769512710872,124.87075805664062,123.96300735473633,123.64245681762695,122.5731201171875,15610400.0
2015-03-12,124.91259765625,125.07976935004096,123.2074132181873,124.02657620021354,1564000.0,0.013840267998642908,0.009299902731303229,-9.819523727152168,124.58155059814453,124.1962173461914,123.72521018981934,122.98049570719401,17174400.0
2015-03-13,124.77880096435548,125.30540368757264,123.8342628111252,124.61998346025015,1470100.0,-0.0010711224840805889,0.009302515164927775,-6.003836317135547,124.53808135986328,124.39013595581055,123.78873558044434,123.3559700012207,15704300.0
2015-03-16,125.37232971191406,126.2165550581424,124.77885552984476,125.14664090978825,2532700.0,0.004756647306846107,0.009269150425136635,72.2807972246786,124.42274627685546,124.56149520874024,123.90952033996582,123.68800328572591,18237000.0
2015-03-17,125.40573120117188,125.54782774754862,124.06833243445666,124.87077424536176,1972500.0,0.00026641835032159555,0.009259376184437625,-22.118687566628502,124.73536682128906,124.78383941650391,124.01400222778321,123.94016799926757,20209500.0
2015-03-18,126.1580581665039,126.74317832165836,123.91792904516149,125.38070392427808,2772500.0,0.005999143405377216,0.009300420483994602,40.557667934093786,125.32550354003907,125.09813079833984,124.16863975524902,124.00890197753907,22982000.0
2015-03-19,126.4756317138672,126.6344492354571,125.64812763414072,126.21651375943247,1862900.0,0.002517267243794752,0.009225579863287961,-32.80793507664562,125.6381103515625,125.10983047485351,124.36256065368653,124.02983983357747,24844900.0
