Price,Close,High,Low,Open,Volume,Return,Volatility,Volume_Change,MA_5,MA_10,MA_20,MA_30,OBV
2015-02-13,27.369234085083008,27.43776169213445,27.142795200415957,27.18798333802686,47382000.0,0.00943210338226863,0.017719227615064483,-2.486108252726904,26.860839462280275,26.61602725982666,26.321160984039306,25.951526896158853,228210000.0
2015-02-17,27.063838958740234,27.46060235325634,26.97693869603965,27.369233475412194,39174000.0,-0.011158336597706375,0.017946241561456105,-17.323034063568443,27.017061614990233,26.679638671875,26.406944370269777,25.977117156982423,189036000.0
2015-02-18,26.946645736694336,27.189968353271183,26.7927086781,27.004745307527013,31164000.0,-0.004330251233927496,0.01800464165369705,-20.447235411242147,27.041790771484376,26.7260684967041,26.488159275054933,26.01550235748291,157872000.0
2015-02-19,27.135343551635746,27.155703310324675,26.852295927629637,26.93770727481285,30834000.0,0.0070026457758507465,0.017572815854266816,-1.0589141316904138,27.125711822509764,26.827121543884278,26.55286283493042,26.081397819519044,188706000.0
2015-02-20,26.904438018798828,27.191457975915547,26.72070576937386,27.191457975915547,38234000.0,-0.00850940148951973,0.016241948251017893,23.9994810923007,27.08390007019043,26.886561393737793,26.56403579711914,26.142062822977703,150472000.0
2015-02-23,26.5667667388916,26.780294174503883,26.417794593978837,26.765397528297687,32906000.0,-0.01255076503256769,0.016376020052238937,-13.935240885076105,26.92340660095215,26.89212303161621,26.546779823303222,26.188558769226074,117566000.0
2015-02-24,26.748018264770508,26.785259881383805,26.368136726762,26.39544850846752,28406000.0,0.006822490958734884,0.016306698026390853,-13.675317571263601,26.860242462158205,26.93865203857422,26.5515718460083,26.25134251912435,145972000.0
2015-02-25,27.17904281616211,27.290275141426427,26.716233373446624,26.73758763098587,40836000.0,0.01611426114357406,0.015123676322976629,43.75836090966698,26.90672187805176,26.974256324768067,26.616474151611328,26.33455187479655,186808000.0
2015-02-26,27.772947311401367,27.81465943512534,27.06780973212664,27.10008832378225,54032000.0,0.021851560382622814,0.014988329625000782,32.31462435106278,27.034242630004883,27.079977226257324,26.732821655273437,26.42971216837565,240840000.0
2015-02-27,27.938804626464844,28.27597953804481,27.66072189317392,27.716338060975374,68328000.0,0.005971901836842042,0.014975412244938192,26.45839502517027,27.241115951538085,27.162508010864258,26.85547571182251,26.523564910888673,309168000.0
