Price,Close,High,Low,Open,Volume,Return,Volatility,Volume_Change,MA_5,MA_10,MA_20,MA_30,OBV
2015-02-13,0.5353493690490723,0.5360692522304572,0.5257510029116392,0.5339096026863023,310084000.0,0.00044822430106417066,0.024410561127202832,-54.19084537836976,0.5123132944107056,0.4979877442121506,0.4891692653298378,0.483478237191836,407552000.0
2015-02-17,0.5370290875434875,0.539668678328671,0.5310301371996932,0.5343895539690801,203340000.0,0.0031376117943295867,0.02426708092198499,-34.42422053379084,0.5219116508960724,0.504610612988472,0.4920727699995041,0.48527792990207674,610892000.0
2015-02-18,0.5307901501655579,0.53726909906894,0.5298303249538344,0.5363092166464393,170948000.0,-0.011617503637406768,0.024580795081849124,-15.929969509196418,0.527526718378067,0.5094337850809098,0.4945923388004303,0.4871416101853053,439944000.0
2015-02-19,0.5322297215461731,0.5384686689521997,0.5298301307908364,0.5375088440922163,169432000.0,0.002712129040386646,0.0244998691846522,-0.8868193836722327,0.5341015696525574,0.514280942082405,0.49684794545173644,0.489533198873202,609376000.0
2015-02-20,0.5360693335533142,0.5363092755799173,0.527910732540974,0.531750091020541,157752000.0,0.007214200657540637,0.0243321720006072,-6.893621039709141,0.534293532371521,0.5187201887369156,0.4988756000995636,0.49209276437759397,767128000.0
2015-02-23,0.5317500829696655,0.5358293834140737,0.5291104918738617,0.5358293834140737,125008000.0,-0.008057261091617973,0.024486308086686906,-20.756630660784015,0.5335736751556397,0.5229434847831727,0.5006152987480164,0.4939324547847112,642120000.0
2015-02-24,0.5374107360839844,0.5374107360839844,0.5289798556667605,0.5337975180283357,149356000.0,0.010645326245565911,0.02445743125199825,19.47715346217842,0.533650004863739,0.5277808278799057,0.5027460113167763,0.49589684009552004,791476000.0
2015-02-25,0.533315896987915,0.5376518289392024,0.530907065047561,0.5352429395677648,123820000.0,-0.00761957069541952,0.021373131816681344,-17.09740485819117,0.5341551542282105,0.5308409363031388,0.5058597877621651,0.4979246973991394,667656000.0
2015-02-26,0.5347612500190735,0.5378927375328177,0.5304253177241561,0.5337977286527879,152864000.0,0.002710125535956509,0.020721283033503693,23.45663059279599,0.5346614599227906,0.5343815147876739,0.5094297721982002,0.5000247319539388,820520000.0
2015-02-27,0.5313887596130371,0.5345202463199763,0.5294616599458811,0.5333158018491196,157492000.0,-0.006306534749696446,0.020534213886825615,3.0275277370734877,0.5337253451347351,0.534009438753128,0.5122672244906425,0.5019483596086503,663028000.0
2015-03-02,0.5443963408470154,0.547286961114843,0.5292206993030466,0.5299433543700035,301512000.0,0.024478465151296147,0.019160991087020438,91.44591471312829,0.536254596710205,0.5349141359329224,0.5164509400725364,0.504417555530866,964540000.0
2015-03-03,0.5342791676521301,0.5429509700557542,0.5325929918279612,0.5403012733936395,160344000.0,-0.018584204991429876,0.01980488792577874,-46.820027063599454,0.5356282830238343,0.5346391439437866,0.5196248784661293,0.5062615613142649,804196000.0
2015-03-04,0.5403015613555908,0.5415059486871553,0.5301844435874478,0.5323524097015686,226840000.0,0.011271997989227067,0.019365194009849127,41.470837698947264,0.5370254158973694,0.5355902850627899,0.5225120350718498,0.5082583208878835,1031036000.0
2015-03-05,0.5506594777107239,0.5516229989442712,0.5388561846642981,0.5403014952301592,323056000.0,0.019170620808767413,0.019571380586293045,42.415799682595654,0.5402050614356995,0.537433260679245,0.5258571013808251,0.510376383860906,1354092000.0
2015-03-06,0.5431920289993286,0.5501775998923552,0.5427102397445018,0.5475279025684855,257392000.0,-0.01356091924984193,0.019932020972714487,-20.325887771779506,0.5425657153129577,0.5381455302238465,0.528432859480381,0.5119655768076579,1096700000.0
2015-03-09,0.5446372628211975,0.5487323277660837,0.5422284314935951,0.5434328758729309,222388000.0,0.0026606314980934798,0.019815835815196952,-13.599490271647918,0.5426138997077942,0.5394342482089997,0.5311888664960861,0.5135549485683442,1319088000.0
2015-03-10,0.5540315508842468,0.5576448254737167,0.5460824042184643,0.5470459249653059,527212000.0,0.01724870607344653,0.019919566517299894,137.06854686403943,0.5465643763542175,0.5410963296890259,0.5344385787844658,0.5155294507741928,1846300000.0
2015-03-11,0.5511411428451538,0.5612581996641752,0.5496958326049887,0.5540317058944167,262120000.0,-0.0052170459145871595,0.019407648243919273,-50.281860048709056,0.5487322926521301,0.5428788542747498,0.5368598952889443,0.5181994765996933,1584180000.0
