Price,Close,High,Low,Open,Volume,Return,Volatility,Volume_Change,MA_5,MA_10,MA_20,MA_30,OBV
2015-02-13,19.588153839111328,19.82445177049405,19.48607295968422,19.822560983213517,9944400.0,-0.01632835126400023,0.015763605783468998,5.3521484871599245,19.90082550048828,20.257919120788575,20.505843448638917,20.394279098510744,20816800.0
2015-02-17,19.55034828186035,19.80554979816605,19.41424042189776,19.56547169791138,11421600.0,-0.0019300214589641485,0.015485450228162119,14.854591528900695,19.859237289428712,20.13220844268799,20.46047420501709,20.37367388407389,9395200.0
2015-02-18,20.13070297241211,20.14015547126499,19.55035502216646,19.563587655211197,9638000.0,0.029685133082270276,0.01696298466179715,-15.616025775723186,19.808576583862305,20.061319732666014,20.437411880493165,20.3795342763265,19033200.0
2015-02-19,19.930315017700195,20.21765269990139,19.854699382726743,20.21765269990139,13082400.0,-0.009954344614121702,0.016910865882026067,35.73770491803279,19.82256507873535,19.98551540374756,20.395256423950194,20.376131693522137,5950800.0
2015-02-20,19.96245574951172,20.030509692293748,19.712925106727145,19.896292594653804,6802400.0,0.001612655484019232,0.016926610719046234,-48.0034244481135,19.832395172119142,19.907820892333984,20.3579213142395,20.3676882425944,12753200.0
2015-02-23,20.03617477416992,20.079654230260584,19.90384850302127,19.988915185581376,6257200.0,0.0036928835601803822,0.016968542463513567,-8.014818299423732,19.921999359130858,19.91141242980957,20.32493391036987,20.357605997721354,19010400.0
2015-02-24,20.053194046020508,20.23656152686403,19.935989717479146,19.985140105867277,7480800.0,0.0008494272006716042,0.016952587112420814,19.55507255641502,20.02256851196289,19.9409029006958,20.29024534225464,20.35407740275065,26491200.0
2015-02-25,19.761850357055664,20.08175703484717,19.70472504664636,20.036056495960946,8103600.0,-0.014528542849395087,0.01680513891902262,8.325312800769979,19.948797988891602,19.87868728637695,20.22709503173828,20.342538833618164,18387600.0
2015-02-26,19.704723358154297,19.885622338140163,19.653308985118272,19.817070809288005,6974400.0,-0.0028907717581704295,0.016679256639183022,-13.934547608470304,19.903679656982423,19.863122367858885,20.17337646484375,20.326449139912924,11413200.0
2015-02-27,19.70091438293457,19.811358675575864,19.603799473695236,19.7656581400254,6523600.0,-0.0001933026488367684,0.016127220991400196,-6.463638449185593,19.851371383666994,19.841883277893068,20.10302104949951,20.306073888142905,4889600.0
2015-03-02,19.33530807495117,19.700915281620237,19.17725862683696,19.700915281620237,9909200.0,-0.018557834467830547,0.015954763477055732,51.897725182414625,19.71119804382324,19.81659870147705,20.037258911132813,20.27609519958496,-5019600.0
2015-03-03,19.41147804260254,19.45337081053217,19.15060127590962,19.278182739845143,8036400.0,0.003939423533160458,0.015845473131357573,-18.899608444677675,19.58285484313965,19.80271167755127,19.967460060119627,20.24122002919515,3016800.0
2015-03-04,19.30674171447754,19.43813237429393,19.247711801942604,19.350539085347563,11915200.0,-0.005395587491850651,0.01580866369976859,48.265392464287494,19.491833114624022,19.720315551757814,19.890817642211914,20.198379770914713,-8898400.0
2015-03-05,19.44765853881836,19.60570801136356,19.350545062931268,19.39053322114256,7867200.0,0.007298840292411901,0.01597023482580199,-33.97341211225997,19.440420150756836,19.672049903869627,19.828782653808595,20.15418758392334,-1031200.0
