Price,Close,High,Low,Open,Volume,Return,Volatility,Volume_Change,MA_5,MA_10,MA_20,MA_30,OBV
2015-02-13,37.34506607055664,37.60009660211397,37.234551651155776,37.234551651155776,10155700.0,0.0009112684431409335,0.013137885038942906,-18.882241587258484,37.1614486694336,36.796756744384766,36.84053688049316,36.82395998636881,-1816100.0
2015-02-17,37.26856231689453,37.31956972820412,37.013531746125885,37.12404293962886,10118600.0,-0.00204856388572372,0.012362382323863014,-0.36531209074707194,37.23625793457031,36.895367813110354,36.854563522338864,36.81347541809082,-11934700.0
2015-02-18,37.48958969116211,37.49809254822083,37.10704543865438,37.15804960944752,8661100.0,0.005930665432923865,0.012270719912137776,-14.404166584310085,37.25495986938476,36.9854793548584,36.863064193725585,36.82792739868164,-3273600.0
2015-02-19,37.49810028076172,37.71912596651956,37.40458829117132,37.51510275549547,8465700.0,0.00022701207641162569,0.012059871788322999,-2.256064472180208,37.382476806640625,37.129147338867185,36.889417839050296,36.85541483561198,5192100.0
2015-02-20,37.20904922485352,37.48108222170354,36.94551584039106,37.4555801416517,14731200.0,-0.007708418659717831,0.011849479538048798,74.01041851234984,37.362073516845705,37.18100280761719,36.87751579284668,36.87298304239909,-9539100.0
2015-02-23,37.21755599975586,37.30256835443781,36.80950642595173,36.9455229505531,10995500.0,0.0002286211305999597,0.011822871714393507,-25.35910177039209,37.336571502685544,37.24901008605957,36.86008911132812,36.88346735636393,1456400.0
2015-02-24,37.30256271362305,37.37056934419504,36.87751073315798,37.22605322742376,10522500.0,0.002284048793202542,0.011745404271740967,-4.301759810831706,37.34337158203125,37.28981475830078,36.85923843383789,36.897352345784505,11978900.0
2015-02-25,37.175052642822266,37.48109064376808,36.87751749906375,37.26006500024602,11785400.0,-0.003418265704147272,0.011469029558210567,12.001900688999756,37.28046417236328,37.26771202087402,36.87326526641846,36.910387166341145,193500.0
2015-02-26,37.311065673828125,37.53209453951816,37.15804668770103,37.23455618076458,8519300.0,0.003658717912592424,0.010778334637165087,-27.71310265243436,37.24305725097656,37.312767028808594,36.92427158355713,36.93758989969889,8712800.0
2015-02-27,37.25157165527344,37.49810269041942,37.1325575673797,37.20906708715292,9549500.0,-0.0015945408548440065,0.010781302237767994,12.0925428145505,37.25156173706055,37.306817626953126,36.965077018737794,36.9591261545817,-836700.0
2015-03-02,37.43008804321289,37.43859090149375,36.96253136736406,37.24306731860752,11091000.0,0.004792184061157112,0.009227651779764996,16.142206398240756,37.29406814575195,37.31531982421875,37.056038284301756,36.99879786173503,10254300.0
2015-03-03,36.87749862670898,37.30255046763453,36.69897438892523,37.26004593211962,10058700.0,-0.014763241162188856,0.00915954907141584,-9.307546659453614,37.20905532836914,37.27621345520019,37.08579063415527,36.99511349995931,195600.0
2015-03-04,37.073036193847656,37.11554074553919,36.40145325129741,36.72449368135401,14697600.0,0.00530235440093163,0.009049224318429859,46.11828566315728,37.18865203857422,37.23455810546875,37.110018730163574,36.98689549763997,14893200.0
2015-03-05,37.23454284667969,37.31105231234438,36.77548605269152,37.11552884295425,10983500.0,0.004356445260850661,0.008346467373402382,-25.270112127150014,37.17334747314453,37.20820236206055,37.168674850463866,36.99567934672038,25876700.0
2015-03-06,36.02741622924805,37.073043986517554,35.95940633793453,37.073043986517554,15086600.0,-0.03241953640742179,0.010535799293446163,37.3569445076706,36.92851638793945,37.0900390625,37.135520935058594,36.94835688273112,10790100.0
2015-03-09,36.29093933105469,36.37595167851827,35.86588732240518,35.91689473088333,11474200.0,0.0073145157046456966,0.010658048319273255,-23.944427505203294,36.700686645507815,36.99737739562988,37.12319374084473,36.90585187276204,22264300.0
2015-03-10,35.55134582519531,36.17192130027093,35.517340889958234,35.90839115940638,13960700.0,-0.020379563590587346,0.01127537950741702,21.67035610325774,36.435456085205075,36.82225570678711,37.05603523254395,36.846910858154295,8303600.0
2015-03-11,35.25381088256836,35.84038142462773,35.20280347951963,35.64485791060794,11108800.0,-0.00836916115890296,0.010755572622483143,-20.428058764961644,36.07161102294922,36.630131530761716,36.94892177581787,36.79222068786621,-2805200.0
2015-03-12,35.38133239746094,35.50034645483032,35.07529439685975,35.24531586862595,13716700.0,0.0036172405677603603,0.010496943673387577,23.47598300446494,35.70096893310547,36.437158203125,36.874962615966794,36.76190045674642,10911500.0
2015-03-13,36.02741622924805,36.10392573553069,35.28782325421904,35.313328584906664,18405400.0,0.01826058511672879,0.01100194998257738,34.182419969817815,35.70096893310547,36.31474266052246,36.810780143737794,36.74829889933268,29316900.0
2015-03-16,36.90302658081055,37.00503818616826,36.33345827109867,36.40146492704032,17423200.0,0.024304000764052924,0.012442323556457717,-5.336477338172497,35.82338638305664,36.26203651428223,36.78867816925049,36.79137102762858,46740100.0
